ticker,name,weight,country,sector
CMP,COMPASS MINERALS INTERNATIONAL INC,0.000396478,US,Materials
TBBK,BANCORP INC,0.000393204,US,Financials
XM,QUALTRICS INTERNATIONAL CLASS A IN,0.000393127,US,Information Technology
MNRL,BRIGHAM MINERALS INC CLASS A,0.00039277,US,Energy
STC,STEWART INFO SERVICES CORP,0.000392552,US,Financials
NKLA,NIKOLA CORP,0.000392427,US,Industrials
PLAB,PHOTRONICS INC,0.00039239,US,Information Technology
STEP,STEPSTONE GROUP INC CLASS A,0.000391928,US,Financials
HTH,HILLTOP HOLDINGS INC,0.000391653,US,Financials
PPC,PILGRIMS PRIDE CORP,0.000388644,US,Consumer Staples
NXRT,NEXPOINT RESIDENTIAL TRUST INC,0.000388547,US,Real Estate
OSTK,OVERSTOCK COM INC,0.000387674,US,Consumer Discretionary
EAT,BRINKER INTERNATIONAL INC,0.000387564,US,Consumer Discretionary
ALEX,ALEXANDER AND BALDWIN INC,0.000386819,US,Real Estate
TEN,TENNECO INC CLASS A,0.000385715,US,Consumer Discretionary
ALGM,ALLEGRO MICROSYSTEMS INC,0.000385538,US,Information Technology
EVBG,EVERBRIDGE INC,0.00038518,US,Information Technology
FCF,FIRST COMMONWEALTH FINANCIAL CORP,0.000384752,US,Financials
HOUS,ANYWHERE REAL ESTATE INC,0.000383888,US,Real Estate
GSHD,GOOSEHEAD INSURANCE INC CLASS A,0.000383082,US,Financials
HURN,HURON CONSULTING GROUP INC,0.00038251,US,Industrials
GVA,GRANITE CONSTRUCTION INC,0.00038237,US,Industrials
VIVO,MERIDIAN BIOSCIENCE INC,0.000381838,US,Health Care
OFG,OFG BANCORP,0.000381836,PR,Financials
COHU,COHU INC,0.000381778,US,Information Technology
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,0.000381026,US,Financials
SCHL,SCHOLASTIC CORP,0.000380225,US,Telecommunication Services
BHLB,BERKSHIRE HILLS BANCORP INC,0.000380094,US,Financials
MGPI,MGP INGREDIENTS INC,0.000379529,US,Consumer Staples
VGR,VECTOR GROUP LTD,0.000379424,US,Consumer Staples
XPEL,XPEL INC,0.000377999,US,Consumer Discretionary
VCEL,VERICEL CORP,0.000376853,US,Health Care
PATK,PATRICK INDUSTRIES INC,0.000376703,US,Consumer Discretionary
SDGR,SCHRODINGER INC,0.000376285,US,Health Care
PLUS,EPLUS,0.000376134,US,Information Technology
QRTEA,QURATE RETAIL INC SERIES A,0.000374896,US,Consumer Discretionary
EAF,GRAFTECH INTERNATIONAL LTD,0.000374578,US,Industrials
JOE,ST JOE,0.000373868,US,Real Estate
GRBK,GREEN BRICK PARTNERS INC,0.000373646,US,Consumer Discretionary
ETWO,E2OPEN PARENT HOLDINGS INC CLASS A,0.000373551,US,Information Technology
MATV,MATIV HOLDINGS INC,0.000373177,US,Materials
ALG,ALAMO GROUP INC,0.000371816,US,Industrials
IMKTA,INGLES MARKETS INC CLASS A,0.00037177,US,Consumer Staples
MBUU,MALIBU BOATS CLASS A INC,0.000371453,US,Consumer Discretionary
CNM,CORE & MAIN INC CLASS A,0.000370664,US,Industrials
BGCP,BGC PARTNERS INC CLASS A,0.000369364,US,Financials
LOB,LIVE OAK BANCSHARES INC,0.000368331,US,Financials
STAR,ISTAR REIT INC,0.000367509,US,Real Estate
NEX,NEXTIER OILFIELD SOLUTIONS INC,0.000366109,US,Energy
MRTN,MARTEN TRANSPORT LTD,0.000365627,US,Industrials
CTS,CTS CORP,0.00036326,US,Information Technology
CSR,CENTERSPACE,0.000362157,US,Real Estate
EPAC,ENERPAC TOOL GROUP CORP CLASS A,0.000361714,US,Industrials
RDFN,REDFIN CORP,0.000360253,US,Real Estate
AXSM,AXSOME THERAPEUTICS INC,0.000360183,US,Health Care
WMK,WEIS MARKETS INC,0.000359759,US,Consumer Staples
ECPG,ENCORE CAPITAL GROUP INC,0.000359147,US,Financials
MHO,M I HOMES INC,0.000358633,US,Consumer Discretionary
WOOF,PETCO HEALTH AND WELLNESS COMPANY,0.000358558,US,Consumer Discretionary
PGTI,PGT INNOVATIONS INC,0.000358087,US,Industrials
ZNTL,ZENTALIS PHARMACEUTICALS INC,0.000357335,US,Health Care
CHCO,CITY HOLDING,0.000357312,US,Financials
FBNC,FIRST BANCORP,0.000357171,US,Financials
SVC,SERVICE PROPERTIES TRUST,0.000356209,US,Real Estate
AXL,AMERICAN AXLE AND MANUFACTURING HO,0.000355831,US,Consumer Discretionary
AVNS,AVANOS MEDICAL INC,0.00035582,US,Health Care
PAYO,PAYONEER GLOBAL INC,0.000354946,US,Information Technology
SBSI,SOUTHSIDE BANCSHARES INC,0.000354632,US,Financials
CPRX,CATALYST PHARMACEUTICALS INC,0.000354399,US,Health Care
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,0.000352747,US,Financials
RKT,ROCKET COMPANIES INC CLASS A,0.000352678,US,Financials
SAFT,SAFETY INSURANCE GROUP INC,0.000352045,US,Financials
FIZZ,NATIONAL BEVERAGE CORP,0.000351911,US,Consumer Staples
LZB,LA-Z-BOY INC,0.000350493,US,Consumer Discretionary
UVV,UNIVERSAL CORP,0.000348449,US,Consumer Staples
EBS,EMERGENT BIOSOLUTIONS INC,0.000348171,US,Health Care
SGRY,SURGERY PARTNERS INC,0.000347489,US,Health Care
TNC,TENNANT,0.000347229,US,Industrials
FSR,FISKER INC CLASS A,0.000347172,US,Consumer Discretionary
CFFN,CAPITOL FEDERAL FINANCIAL INC,0.000347139,US,Financials
LADR,LADDER CAPITAL CORP CLASS A,0.000346531,US,Financials
FSLY,FASTLY INC CLASS A,0.000345949,US,Information Technology
FBRT,FRANKLIN BSP REALTY TRUST INC,0.000345902,US,Financials
HCP,HASHICORP INC CLASS A,0.000345123,US,Information Technology
CLNE,CLEAN ENERGY FUELS CORP,0.000344051,US,Energy
ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,0.000343957,US,Health Care
ENTA,ENANTA PHARMACEUTICALS INC,0.000343474,US,Health Care
LMND,LEMONADE INC,0.000343434,US,Financials
SKIN,BEAUTY HEALTH COMPANY CLASS A CLAS,0.000342865,US,Consumer Staples
PGRE,PARAMOUNT GROUP REIT INC,0.000342512,US,Real Estate
CWENA,CLEARWAY ENERGY INC CLASS A,0.000340565,US,Utilities
CWH,CAMPING WORLD HOLDINGS INC CLASS A,0.000339765,US,Consumer Discretionary
DIN,DINE BRANDS GLOBAL INC,0.000339234,US,Consumer Discretionary
STBA,S AND T BANCORP INC,0.000338808,US,Financials
RCUS,ARCUS BIOSCIENCES INC,0.000338766,US,Health Care
PTRA,PROTERRA INC,0.000338604,US,Industrials
TRS,TRIMAS CORP,0.000338537,US,Materials
CDEV,CENTENNIAL RESOURCE DEVELOPMENT IN,0.000338427,US,Energy
OCFC,OCEANFIRST FINANCIAL CORP,0.000338274,US,Financials
PHR,PHREESIA INC,0.000336032,US,Health Care
BUSE,FIRST BUSEY CORP,0.000335248,US,Financials
GDOT,GREEN DOT CORP CLASS A,0.000335018,US,Financials
ROAD,CONSTRUCTION PARTNERS INC CLASS A,0.00033488,US,Industrials
ENVA,ENOVA INTERNATIONAL INC,0.000333134,US,Financials
BIGC,BIGCOMMERCE HOLDINGS INC SERIES,0.000332772,US,Information Technology
FGEN,FIBROGEN INC,0.000332345,US,Health Care
SPCE,VIRGIN GALACTIC HOLDINGS INC SHS C,0.000332034,US,Industrials
KALU,KAISER ALUMINIUM CORP,0.000331378,US,Materials
MTTR,MATTERPORT INC CLASS A,0.000330548,US,Information Technology
PRA,PROASSURANCE CORP,0.000330083,US,Financials
INFN,INFINERA CORP,0.00033001,US,Information Technology
ALLO,ALLOGENE THERAPEUTICS INC,0.000329701,US,Health Care
PRLB,PROTO LABS INC,0.000329466,US,Industrials
SKYW,SKYWEST INC,0.000329386,US,Industrials
TMDX,TRANSMEDICS GROUP INC,0.000327857,US,Health Care
CUBI,CUSTOMERS BANCORP INC,0.000327619,US,Financials
GTY,GETTY REALTY REIT CORP,0.000327146,US,Real Estate
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,0.000327104,US,Financials
LGFB,LIONS GATE ENTERTAINMENT NON VOTIN,0.000327076,US,Telecommunication Services
LILAK,LIBERTY LATIN AMERICA LTD CLASS C,0.000325554,US,Telecommunication Services
CXW,CORECIVIC INC,0.000325187,US,Industrials
ANDE,ANDERSONS INC,0.000324229,US,Consumer Staples
ZUO,ZUORA INC CLASS A,0.000324077,US,Information Technology
AMPH,AMPHASTAR PHARMACEUTICALS INC,0.000323621,US,Health Care
WE,WEWORK INC CLASS A,0.000322955,US,Real Estate
DDS,DILLARDS INC CLASS A,0.000322503,US,Consumer Discretionary
BROS,DUTCH BROS INC CLASS A,0.000321828,US,Consumer Discretionary
RGNX,REGENXBIO INC,0.000321751,US,Health Care
SNDX,SYNDAX PHARMACEUTICALS INC,0.000321225,US,Health Care
JELD,JELD WEN HOLDING INC,0.000320535,US,Industrials
SHEN,SHENANDOAH TELECOMMUNICATIONS,0.000320338,US,Telecommunication Services
VRE,VERIS RESIDENTIAL INC,0.000320038,US,Real Estate
CDNA,CAREDX INC,0.000319417,US,Health Care
GTES,GATES INDUSTRIAL PLC,0.000319325,US,Industrials
PLL,PIEDMONT LITHIUM INC,0.000319271,US,Materials
SXI,STANDEX INTERNATIONAL CORP,0.000318921,US,Industrials
PL,PLANET LABS CLASS A,0.000317752,US,Industrials
PRIM,PRIMORIS SERVICES CORP,0.000317486,US,Industrials
IMGN,IMMUNOGEN INC,0.000317018,US,Health Care
CDMO,AVID BIOSERVICES INC,0.000316113,US,Health Care
BBIO,BRIDGEBIO PHARMA INC,0.000315894,US,Health Care
LWLG,LIGHTWAVE LOGIC INC,0.000315573,US,Information Technology
INSW,INTERNATIONAL SEAWAYS INC,0.000315398,US,Energy
HLIT,HARMONIC INC,0.000315208,US,Information Technology
EDIT,EDITAS MEDICINE INC,0.000314853,US,Health Care
LPRO,OPEN LENDING CORP CLASS A,0.000314758,US,Financials
KFRC,KFORCE INC,0.000314511,US,Industrials
SPTN,SPARTANNASH,0.000314332,US,Consumer Staples
VECO,VEECO INSTRUMENTS INC,0.000312905,US,Information Technology
DNOW,NOW INC,0.000312823,US,Industrials
GOGO,GOGO INC,0.000311979,US,Telecommunication Services
NYMT,NEW YORK MORTGAGE TRUST REIT INC,0.000311255,US,Financials
EXPI,EXP WORLD HOLDINGS INC,0.000311187,US,Real Estate
TSE,TRINSEO PLC,0.000310799,US,Materials
AZZ,AZZ INC,0.000309176,US,Industrials
FUBO,FUBOTV INC,0.000308821,US,Telecommunication Services
PRG,PROG HOLDINGS INC,0.000307858,US,Financials
PRTA,PROTHENA PLC,0.000307284,IE,Health Care
PSN,PARSONS CORP,0.000306896,US,Industrials
AGM,FEDERAL AGRICULTURAL MORTGAGE NON,0.000306474,US,Financials
GSAT,GLOBALSTAR VOTING INC,0.000306326,US,Telecommunication Services
IOT,SAMSARA INC CLASS A,0.000306087,US,Information Technology
CHEF,CHEFS WAREHOUSE INC,0.000305844,US,Consumer Staples
RVLV,REVOLVE GROUP CLASS A INC,0.000304753,US,Consumer Discretionary
HRMY,HARMONY BIOSCIENCES HLDG INC,0.000304708,US,Health Care
VMEO,VIMEO INC,0.000304613,US,Telecommunication Services
EIG,EMPLOYERS HOLDINGS INC,0.000303749,US,Financials
DBI,DESIGNER BRANDS INC CLASS A,0.00030361,US,Consumer Discretionary
UTZ,UTZ BRANDS INC CLASS A,0.000303118,US,Consumer Staples
COUR,COURSERA INC,0.000302268,US,Consumer Discretionary
CAL,CALERES INC,0.000302155,US,Consumer Discretionary
IHRT,IHEARTMEDIA INC CLASS A,0.000301978,US,Telecommunication Services
SBGI,SINCLAIR BROADCAST GROUP INC CLASS,0.000301286,US,Telecommunication Services
HEES,H AND E EQUIPMENT SERVICES INC,0.000300785,US,Industrials
USPH,US PHYSICAL THERAPY INC,0.000300763,US,Health Care
DCOM,DIME COMMUNITY BANCSHARES INC,0.000300619,US,Financials
ASIX,ADVANSIX INC,0.000299884,US,Materials
TPG,TPG PARTNERS INC CLASS A,0.000299342,US,Financials
MFA,MFA FINANCIAL INC,0.000297016,US,Financials
SLCA,US SILICA HOLDINGS INC,0.000296394,US,Energy
MGNI,MAGNITE INC,0.000296336,US,Telecommunication Services
ESRT,EMPIRE STATE REALTY REIT INC TRUST,0.000295809,US,Real Estate
RADI,RADIUS GLOBAL INFRASTRUCTURE INC C,0.000295062,US,Telecommunication Services
BRKL,BROOKLINE BANCORP INC,0.000294964,US,Financials
HCSG,HEALTHCARE SERVICES GROUP INC,0.000294458,US,Industrials
SNBR,SLEEP NUMBER CORP,0.000293905,US,Consumer Discretionary
PRO,PROS HOLDINGS INC,0.000293406,US,Information Technology
PCT,PURECYCLE TECHNOLOGIES INC,0.000293292,US,Materials
TTEC,TTEC HOLDINGS INC,0.000292221,US,Information Technology
NBR,NABORS INDUSTRIES LTD,0.000290106,BM,Energy
CASH,PATHWARD FINANCIAL INC,0.00028963,US,Financials
SCS,STEELCASE INC CLASS A,0.000289453,US,Industrials
GBX,GREENBRIER INC,0.000289416,US,Industrials
GABC,GERMAN AMERICAN BANCORP INC,0.000289255,US,Financials
SEB,SEABOARD CORP,0.00028903,US,Consumer Staples
ANF,ABERCROMBIE AND FITCH CLASS A,0.000288869,US,Consumer Discretionary
FFWM,FIRST FOUNDATION INC,0.000288612,US,Financials
EQRX,EQRX INC,0.000288208,US,Health Care
BCOR,BLUCORA INC,0.000285917,US,Financials
GIII,G III APPAREL GROUP LTD,0.000285336,US,Consumer Discretionary
WOW,WIDEOPENWEST INC,0.000285083,US,Telecommunication Services
RTL,NECESSITY RETAIL REIT INC CLASS A,0.000284287,US,Real Estate
OEC,ORION ENGINEERED CARBONS SA,0.000283178,LU,Materials
GPOR,GULFPORT ENERGY CORP,0.000283113,US,Energy
KYMR,KYMERA THERAPEUTICS INC,0.000283108,US,Health Care
LBAI,LAKELAND BANCORP INC,0.000283037,US,Financials
COWN,COWEN INC CLASS A,0.000282883,US,Financials
KURA,KURA ONCOLOGY INC,0.000281743,US,Health Care
RDNT,RADNET INC,0.000281697,US,Health Care
OPK,OPKO HEALTH INC,0.000281321,US,Health Care
BFLY,BUTTERFLY NETWORK INC CLASS A,0.000280109,US,Health Care
PAR,PAR TECHNOLOGY CORP,0.000280054,US,Information Technology
LMAT,LEMAITRE VASCULAR INC,0.000279884,US,Health Care
LFG,ARCHAEA ENERGY INC CLASS A,0.000279787,US,Energy
MLAB,MESA LABORATORIES INC,0.000279191,US,Health Care
ICHR,ICHOR HOLDINGS LTD,0.000279054,US,Information Technology
MODN,MODEL N INC,0.000278851,US,Information Technology
AMWL,AMERICAN WELL CORP CLASS A,0.000278614,US,Health Care
SAH,SONIC AUTOMOTIVE INC CLASS A,0.000277726,US,Consumer Discretionary
ASTE,ASTEC INDUSTRIES INC,0.000277269,US,Industrials
PFC,PREMIER FINANCIAL CORP,0.000277165,US,Financials
AGYS,AGILYSYS INC,0.000276937,US,Information Technology
BATRK,LIBERTY MEDIA LIBERTY BRAVES CORP,0.000276418,US,Telecommunication Services
DCT,DUCK CREEK TECH INC,0.000276038,US,Information Technology
TGTX,TG THERAPEUTICS INC,0.000275662,US,Health Care
AROC,ARCHROCK INC,0.000273821,US,Energy
HLMN,HILLMAN SOLUTIONS CORP,0.000273643,US,Industrials
RGR,STURM RUGER INC,0.000272965,US,Consumer Discretionary
PFBC,PREFERRED BANK,0.000271954,US,Financials
PYCR,PAYCOR HCM INC,0.000270634,US,Information Technology
DLX,DELUXE CORP,0.000270051,US,Industrials
RWT,REDWOOD TRUST REIT INC,0.000269568,US,Financials
CNOB,CONNECTONE BANCORP INC,0.000268393,US,Financials
MNTV,MOMENTIVE GLOBAL INC,0.000268056,US,Information Technology
HSKA,HESKA CORP,0.000267628,US,Health Care
SLP,SIMULATIONS PLUS INC,0.000267164,US,Health Care
RNA,AVIDITY BIOSCIENCES INC,0.000267066,US,Health Care
RIOT,RIOT BLOCKCHAIN INC,0.000266988,US,Information Technology
OBNK,ORIGIN BANCORP INC,0.0002668,US,Financials
BKE,BUCKLE INC,0.000266745,US,Consumer Discretionary
FRG,FRANCHISE GROUP INC,0.00026619,US,Consumer Discretionary
MNKD,MANNKIND CORP,0.00026597,US,Health Care
TGI,TRIUMPH GROUP INC,0.000265757,US,Industrials
MGI,MONEYGRAM INTERNATIONAL INC,0.000265746,US,Information Technology
PLYA,PLAYA HOTELS AND RESORTS NV,0.00026564,NL,Consumer Discretionary
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,0.000265162,US,Information Technology
APOG,APOGEE ENTERPRISES INC,0.000264788,US,Industrials
MMI,MARCUS & MILLICHAP INC,0.000264586,US,Real Estate
QCRH,QCR HOLDINGS INC,0.000264503,US,Financials
CMCO,COLUMBUS MCKINNON CORP,0.000264032,US,Industrials
OPI,OFFICE PROPERTIES INCOME TRUST,0.00026394,US,Real Estate
NIC,NICOLET BANKSHARES INC,0.000263674,US,Financials
UMH,UMH PROPERTIES INC,0.000263223,US,Real Estate
MNTK,MONTAUK RENEWABLES INC,0.000263144,US,Utilities
FLGT,FULGENT GENETICS INC,0.000262994,US,Health Care
CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,0.000262664,US,Health Care
DOMO,DOMO INC CLASS B,0.000262661,US,Information Technology
KAMN,KAMAN CORP,0.000262509,US,Industrials
BHE,BENCHMARK ELECTRONICS INC,0.000262297,US,Information Technology
RKLB,ROCKET LAB USA INC,0.000261895,US,Industrials
RYTM,RHYTHM PHARMACEUTICALS INC,0.000261429,US,Health Care
BNGO,BIONANO GENOMICS INC,0.000261351,US,Health Care
AHH,ARMADA HOFFLER PROPERTIES REIT INC,0.000261278,US,Real Estate
IONQ,IONQ INC,0.00026116,US,Information Technology
KREF,KKR REAL ESTATE FINANCE INC TRUST,0.00026099,US,Financials
AVID,AVID TECHNOLOGY INC,0.000260907,US,Information Technology
SRNE,SORRENTO THERAPEUTICS INC,0.000260761,US,Health Care
FDP,FRESH DEL MONTE PRODUCE INC,0.000260031,US,Consumer Staples
NXGN,NEXTGEN HEALTHCARE INC,0.000258901,US,Health Care
JRVR,JAMES RIVER GROUP HOLDINGS LTD,0.000258847,BM,Financials
MPLN,MULTIPLAN CORP CLASS A,0.000258358,US,Health Care
GEO,GEO GROUP REIT INC,0.000258284,US,Industrials
SGH,SMART GLOBAL HOLDINGS,0.000258156,US,Information Technology
AMSF,AMERISAFE INC,0.000257469,US,Financials
BANC,BANC OF CALIFORNIA INC,0.000257368,US,Financials
CRNX,CRINETICS PHARMACEUTICALS INC,0.000256853,US,Health Care
HFWA,HERITAGE FINANCIAL CORP,0.000256625,US,Financials
BKD,BROOKDALE SENIOR LIVING INC,0.000255843,US,Health Care
WASH,WASHINGTON TRUST BANCORP INC,0.000254987,US,Financials
INN,SUMMIT HOTEL PROPERTIES REIT INC,0.000254286,US,Real Estate
LPI,LAREDO PETROLEUM INC,0.000254012,US,Energy
CHCT,COMMUNITY HEALTHCARE TRUST INC,0.000254011,US,Real Estate
BLNK,BLINK CHARGING,0.000253171,US,Industrials
BRMK,BROADMARK REALTY CAPITAL INC,0.000252656,US,Financials
NHC,NATIONAL HEALTHCARE CORP,0.000252395,US,Health Care
MDGL,MADRIGAL PHARMACEUTICALS INC,0.000251705,US,Health Care
RILY,B RILEY FINANCIAL INC,0.000251641,US,Financials
CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,0.00025146,US,Telecommunication Services
RC,READY CAPITAL CORP,0.000251002,US,Financials
HZO,MARINEMAX INC,0.000250959,US,Consumer Discretionary
PRVA,PRIVIA HEALTH GROUP INC,0.000250504,US,Health Care
SCHN,SCHNITZER STEEL INDUSTRIES INC CLA,0.000250112,US,Materials
RFP,RESOLUTE FOREST PRODUCTS INC,0.000250054,CA,Materials
LPSN,LIVEPERSON INC,0.000250044,US,Information Technology
SSP,EW SCRIPPS CLASS A,0.000249584,US,Telecommunication Services
TMP,TOMPKINS FINANCIAL CORP,0.000249516,US,Financials
CMPR,CIMPRESS PLC,0.000247946,IE,Industrials
NVTA,INVITAE CORP,0.000247862,US,Health Care
AORT,ARTIVION INC,0.000247536,US,Health Care
ATEN,A10 NETWORKS INC,0.000247532,US,Information Technology
AMCX,AMC NETWORKS CLASS A INC,0.000247143,US,Telecommunication Services
MCY,MERCURY GENERAL CORP,0.000246938,US,Financials
SENS,SENSEONICS HOLDINGS INC,0.000246548,US,Health Care
CCSI,CONSENSUS CLOUD SOLUTIONS INC,0.000246282,US,Information Technology
RPT,RPT REALTY,0.000246219,US,Real Estate
CARS,CARS.COM INC,0.000245824,US,Telecommunication Services
ANGO,ANGIODYNAMICS INC,0.000244447,US,Health Care
WNC,WABASH NATIONAL CORP,0.000243773,US,Industrials
INVA,INNOVIVA INC,0.000243377,US,Health Care
ATRI,ATRION CORP,0.000243278,US,Health Care
CDE,COEUR MINING INC,0.000242532,US,Materials
CLBK,COLUMBIA FINANCIAL INC,0.000242136,US,Financials
VREX,VAREX IMAGING CORP,0.000241588,US,Health Care
ERII,ENERGY RECOVERY INC,0.000240285,US,Industrials
UTL,UNITIL CORP,0.000239991,US,Utilities
MOD,MODINE MANUFACTURING,0.000239957,US,Consumer Discretionary
MCRI,MONARCH CASINO AND RESORT INC,0.000239684,US,Consumer Discretionary
GPRO,GOPRO INC CLASS A,0.000239308,US,Consumer Discretionary
ARQT,ARCUTIS BIOTHERAPEUTICS INC,0.000239186,US,Health Care
MORF,MORPHIC HOLDING INC,0.000239096,US,Health Care
CVI,CVR ENERGY INC,0.000238741,US,Energy
SNDR,SCHNEIDER NATIONAL INC CLASS B,0.000238445,US,Industrials
AMWD,AMERICAN WOODMARK CORP,0.000238243,US,Industrials
OII,OCEANEERING INTERNATIONAL INC,0.000237773,US,Energy
CANO,CANO HEALTH INC CLASS A,0.000237341,US,Health Care
CERS,CERUS CORP,0.000237246,US,Health Care
PCVX,VAXCYTE INC,0.000236761,US,Health Care
OM,OUTSET MEDICAL INC,0.000236636,US,Health Care
EFC,ELLINGTON FINANCIAL INC,0.000236423,US,Financials
SHYF,SHYFT GROUP INC,0.000236384,US,Industrials
AVXL,ANAVEX LIFE SCIENCES CORP,0.000236312,US,Health Care
ABTX,ALLEGIANCE BANCSHARES INC,0.000236111,US,Financials
CHS,CHICOS FAS INC,0.000235524,US,Consumer Discretionary
VVI,VIAD CORP,0.000235079,US,Industrials
KRNY,KEARNY FINANCIAL CORP,0.00023436,US,Financials
MVIS,MICROVISION INC,0.000234351,US,Information Technology
AUR,AURORA INNOVATION INC CLASS A,0.000234118,US,Industrials
HA,HAWAIIAN HOLDINGS INC,0.000234039,US,Industrials
BRSP,BRIGHTSPIRE CAPITAL INC CLASS A,0.000233894,US,Financials
GDEN,GOLDEN ENTERTAINMENT INC,0.000232369,US,Consumer Discretionary
ATEX,ANTERIX INC,0.000231131,US,Telecommunication Services
NKTR,NEKTAR THERAPEUTICS,0.000230866,US,Health Care
CRNC,CERENCE INC,0.000230742,US,Information Technology
HIMS,HIMS HERS HEALTH INC CLASS A,0.000230165,US,Health Care
SCSC,SCANSOURCE INC,0.000229934,US,Information Technology
SRCE,1ST SOURCE CORP,0.000229467,US,Financials
NX,QUANEX BUILDING PRODUCTS CORP,0.00022912,US,Industrials
PARR,PAR PACIFIC HOLDINGS INC,0.000228517,US,Energy
CHRS,COHERUS BIOSCIENCES INC,0.000227722,US,Health Care
MATW,MATTHEWS INTERNATIONAL CORP CLASS,0.000226086,US,Industrials
PRDO,PERDOCEO EDUCATION CORP,0.000225921,US,Consumer Discretionary
VERV,VERVE THERAPEUTICS INC,0.000223331,US,Health Care
USNA,USANA HEALTH SCIENCES INC,0.000223064,US,Consumer Staples
SP,SP PLUS CORP,0.000222028,US,Industrials
HWKN,HAWKINS INC,0.000221249,US,Materials
GCO,GENESCO INC,0.000221105,US,Consumer Discretionary
RCKT,ROCKET PHARMACEUTICALS INC,0.000220958,US,Health Care
MIR,MIRION TECHNOLOGIES INC CLASS A,0.000219543,US,Information Technology
PDFS,PDF SOLUTIONS INC,0.0002184,US,Information Technology
IMXI,INTERNATIONAL MONEY EXPRESS INC,0.000218153,US,Information Technology
HAFC,HANMI FINANCIAL CORP,0.000218091,US,Financials
DOCN,DIGITALOCEAN HOLDINGS INC,0.000218071,US,Information Technology
RPAY,REPAY HOLDINGS CORP CLASS A,0.00021799,US,Information Technology
GOOD,GLADSTONE COMMERCIAL REIT CORP,0.000216811,US,Real Estate
DRQ,DRIL QUIP INC,0.000215095,US,Energy
SUMO,SUMO LOGIC INC,0.000213718,US,Information Technology
SLDP,SOLID POWER INC CLASS A,0.000212596,US,Consumer Discretionary
CEVA,CEVA INC,0.000212364,US,Information Technology
HBNC,HORIZON BANCORP INC,0.000211202,US,Financials
KIDS,ORTHOPEDIATRICS CORP,0.000210788,US,Health Care
TILE,INTERFACE INC,0.000210321,US,Industrials
PEBO,PEOPLES BANCORP INC,0.000210156,US,Financials
CSTL,CASTLE BIOSCIENCES INC,0.000209559,US,Health Care
MYOV,MYOVANT SCIENCES LTD,0.000209159,GB,Health Care
MYE,MYERS INDUSTRIES INC,0.00020886,US,Materials
BIG,BIG LOTS INC,0.000208744,US,Consumer Discretionary
SMP,STANDARD MOTOR PRODUCTS INC,0.000208347,US,Consumer Discretionary
SWTX,SPRINGWORKS THERAPEUTICS INC,0.000208113,US,Health Care
SATS,ECHOSTAR CORP CLASS A,0.000208074,US,Telecommunication Services
CVGW,CALAVO GROWERS INC,0.000207539,US,Consumer Staples
TWI,TITAN INTERNATIONAL INC,0.000207113,US,Industrials
HTLD,HEARTLAND EXPRESS INC,0.000207005,US,Industrials
DCGO,DOCGO INC,0.000206666,US,Health Care
ARR,ARMOUR RESIDENTIAL REIT INC,0.00020647,US,Financials
CLW,CLEARWATER PAPER CORP,0.00020598,US,Materials
UVSP,UNIVEST FINANCIAL CORP,0.000205455,US,Financials
BLFS,BIOLIFE SOLUTIONS INC,0.000204847,US,Health Care
PLOW,DOUGLAS DYNAMICS INC,0.000204276,US,Industrials
GES,GUESS INC,0.000203623,US,Consumer Discretionary
NSSC,NAPCO SECURITY TECHNOLOGIES INC,0.000203183,US,Information Technology
SAVA,CASSAVA SCIENCES INC,0.000201714,US,Health Care
GMRE,GLOBAL MEDICAL REIT INC,0.000201351,US,Real Estate
CNDT,CONDUENT INC,0.000201218,US,Information Technology
TBI,TRUEBLUE INC,0.00020079,US,Industrials
HIBB,HIBBETT INC,0.000200656,US,Consumer Discretionary
CRMT,AMERICAS CAR MART INC,0.000200573,US,Consumer Discretionary
LUNG,PULMONX CORP,0.000200117,US,Health Care
TALO,TALOS ENERGY INC,0.000199986,US,Energy
TPIC,TPI COMPOSITES INC,0.000199971,US,Industrials
CCF,CHASE CORP,0.000199283,US,Materials
CLB,CORE LABORATORIES NV,0.000198942,NL,Energy
AGEN,AGENUS INC,0.000198441,US,Health Care
HTBK,HERITAGE COMMERCE CORP,0.000198105,US,Financials
TFSL,TFS FINANCIAL CORP,0.000197921,US,Financials
NTGR,NETGEAR INC,0.000196954,US,Information Technology
DCPH,DECIPHERA PHARMACEUTICALS INC,0.00019682,US,Health Care
SGMO,SANGAMO THERAPEUTICS INC,0.000196311,US,Health Care
FMBH,FIRST MID BANCSHARES INC,0.00019611,US,Financials
PUMP,PROPETRO HOLDING CORP,0.000194975,US,Energy
ACCD,ACCOLADE INC,0.000194825,US,Health Care
PWSC,POWERSCHOOL HOLDINGS INC CLASS A,0.000194304,US,Consumer Discretionary
AMRS,AMYRIS INC,0.000194167,US,Materials
ALEC,ALECTOR INC,0.000193788,US,Health Care
UIS,UNISYS CORP,0.000193379,US,Information Technology
GOSS,GOSSAMER BIO INC,0.000193343,US,Health Care
